ISSN	Título	Estrato	Área de Avaliação	Status
1415-2681	Concinnitas (Rio de Janeiro. Impresso)	B1	ARTES / MÚSICA	Atualizado
1794-6670	Cuadernos de Musica, Artes Visuales y Artes Escenicas	B1	ARTES / MÚSICA	Atualizado
2175-084X	Cultura Visual	B1	ARTES / MÚSICA	Atualizado
1516-893X	Cultura Visual (Impresso)	B1	ARTES / MÚSICA	Atualizado
1645-1384	Currículo sem Fronteiras	B1	ARTES / MÚSICA	Atualizado
1808-5652	Discursos Fotográficos	B1	ARTES / MÚSICA	Atualizado
1646-477X	Doc On-Line: revista digital de cinema documentario	B1	ARTES / MÚSICA	Atualizado
0300-4430	Early Child Development and Care	B1	ARTES / MÚSICA	Atualizado
1414-3895	Educação Gráfica (UNESP. Bauru)	B1	ARTES / MÚSICA	Atualizado
0101-9031	Educação (UFSM)	B1	ARTES / MÚSICA	Atualizado
0103-4014	Estudos Avançados (USP. Impresso)	B1	ARTES / MÚSICA	Atualizado
1980-4016	Estudos Semióticos (USP)	B1	ARTES / MÚSICA	Atualizado
1239-3908	Finnish Journal of Music Education	B1	ARTES / MÚSICA	Atualizado
1661-5719	Flusser Studies	B1	ARTES / MÚSICA	Atualizado
1519-311X	Galáxia (PUCSP)	B1	ARTES / MÚSICA	Atualizado
1982-2553	Galáxia (São Paulo. Online)	B1	ARTES / MÚSICA	Atualizado
0104-5970	História, Ciências, Saúde-Manguinhos (Impresso)	B1	ARTES / MÚSICA	Atualizado
1980-4369	História (São Paulo. Online)	B1	ARTES / MÚSICA	Atualizado
0098-3063	IEEE Transactions on Consumer Electronics	B1	ARTES / MÚSICA	Atualizado
1752-6299	International Journal of Community Music	B1	ARTES / MÚSICA	Atualizado
2220-8488	International Journal of Humanities and Social Science	B1	ARTES / MÚSICA	Atualizado
1937-8572	Karpa: journal of theatricalities and visual culture	B1	ARTES / MÚSICA	Atualizado
1352-4585	Multiple Sclerosis	B1	ARTES / MÚSICA	Atualizado
1450-9814	Muzikologija (Srpska Akademija Nauka i Umetnosti)	B1	ARTES / MÚSICA	Atualizado
0580-373X	Muzikoloski Zbornik / Musicological Annual	B1	ARTES / MÚSICA	Atualizado
0101-3300	Novos Estudos CEBRAP (Impresso)	B1	ARTES / MÚSICA	Atualizado
0168-9002	Nuclear Instruments & Methods in Physics Research. Section A, Accelerators, Spectrometers, Detectors and Associated Equipment (Print)	B1	ARTES / MÚSICA	Atualizado
0103-7412	Opus (Porto Alegre)	B1	ARTES / MÚSICA	Atualizado
2176-2767	Projeto História (Online)	B1	ARTES / MÚSICA	Atualizado
0102-4442	Projeto História (PUCSP)	B1	ARTES / MÚSICA	Atualizado
0103-7307	Pró-Posições (UNICAMP. Impresso)	B1	ARTES / MÚSICA	Atualizado
0103-5371	Psico (PUCRS. Impresso)	B1	ARTES / MÚSICA	Atualizado
0100-8587	Religião & Sociedade (Impresso)	B1	ARTES / MÚSICA	Atualizado
0103-183X	Remate de Males	B1	ARTES / MÚSICA	Atualizado
1413-6538	Revista Brasileira de Educação Especial	B1	ARTES / MÚSICA	Atualizado
1413-2478	Revista Brasileira de Educação (Impresso)	B1	ARTES / MÚSICA	Atualizado
1983-2850	Revista Brasileira de História das Religiões	B1	ARTES / MÚSICA	Atualizado
1679-4915	Revista Científica/FAP (Curitiba. Impresso)	B1	ARTES / MÚSICA	Atualizado
1980-5071	Revista Científica/FAP (Curitiba. Online)	B1	ARTES / MÚSICA	Atualizado
0034-8309	Revista de Historia (USP)	B1	ARTES / MÚSICA	Atualizado
1983-7348	Revista Digital do LAV	B1	ARTES / MÚSICA	Atualizado
0101-4366	Revista do Instituto Histórico e Geographico Brazileiro	B1	ARTES / MÚSICA	Atualizado
