ISSN	Título	Estrato	Área de Avaliação	Status
1524-4539	Circulation (Online)	A1	SAÚDE COLETIVA	Atualizado
0165-0009	Climatic Change	A1	SAÚDE COLETIVA	Atualizado
0954-7894	Clinical and Experimental Allergy (Print)	A1	SAÚDE COLETIVA	Atualizado
0009-9104	Clinical and Experimental Immunology (Print)	A1	SAÚDE COLETIVA	Atualizado
1078-0432	Clinical Cancer Research (Print)	A1	SAÚDE COLETIVA	Atualizado
1365-2265	Clinical Endocrinology (Oxford. Online)	A1	SAÚDE COLETIVA	Atualizado
0300-0664	Clinical Endocrinology (Oxford. Print)	A1	SAÚDE COLETIVA	Atualizado
1521-6616	Clinical Immunology (Orlando, Fla. Print)	A1	SAÚDE COLETIVA	Atualizado
1058-4838	Clinical Infectious Diseases	A1	SAÚDE COLETIVA	Atualizado
0893-8512	Clinical Microbiology Reviews (Print)	A1	SAÚDE COLETIVA	Atualizado
1388-2457	Clinical Neurophysiology	A1	SAÚDE COLETIVA	Atualizado
1440-6047	Clinical Nutrition	A1	SAÚDE COLETIVA	Atualizado
0261-5614	Clinical Nutrition (Edinburgh)	A1	SAÚDE COLETIVA	Atualizado
0009-9236	Clinical Pharmacology and Therapeutics	A1	SAÚDE COLETIVA	Atualizado
0143-5221	Clinical Science (1979)	A1	SAÚDE COLETIVA	Atualizado
1364-8535	Critical Care (London. Print)	A1	SAÚDE COLETIVA	Atualizado
0090-3493	Critical Care Medicine	A1	SAÚDE COLETIVA	Atualizado
0929-8673	Current Medicinal Chemistry	A1	SAÚDE COLETIVA	Atualizado
1363-1950	Current Opinion in Clinical Nutrition and Metabolic Care	A1	SAÚDE COLETIVA	Atualizado
1381-6128	Current Pharmaceutical Design (Print)	A1	SAÚDE COLETIVA	Atualizado
1091-4269	Depression and Anxiety (Print)	A1	SAÚDE COLETIVA	Atualizado
0012-1622	Developmental Medicine and Child Neurology (Print)	A1	SAÚDE COLETIVA	Atualizado
0149-5992	Diabetes Care	A1	SAÚDE COLETIVA	Atualizado
0012-1797	Diabetes (New York, N.Y.)	A1	SAÚDE COLETIVA	Atualizado
1462-8902	Diabetes, Obesity and Metabolism (Print)	A1	SAÚDE COLETIVA	Atualizado
0742-3071	Diabetic Medicine	A1	SAÚDE COLETIVA	Atualizado
1464-5491	Diabetic Medicine	A1	SAÚDE COLETIVA	Atualizado
0012-186X	Diabetologia (Berlin)	A1	SAÚDE COLETIVA	Atualizado
0376-8716	Drug and Alcohol Dependence	A1	SAÚDE COLETIVA	Atualizado
0090-9556	Drug Metabolism and Disposition	A1	SAÚDE COLETIVA	Atualizado
0013-4686	Electrochimica Acta	A1	SAÚDE COLETIVA	Atualizado
1469-221X	EMBO Reports (Print)	A1	SAÚDE COLETIVA	Atualizado
1080-6059	Emerging Infectious Diseases (Online)	A1	SAÚDE COLETIVA	Atualizado
1080-6040	Emerging Infectious Diseases (Print)	A1	SAÚDE COLETIVA	Atualizado
0013-7227	Endocrinology (Philadelphia)	A1	SAÚDE COLETIVA	Atualizado
0091-6765	Environmental Health Perspectives	A1	SAÚDE COLETIVA	Atualizado
0269-7491	Environmental Pollution (1987)	A1	SAÚDE COLETIVA	Atualizado
0160-4120	Environment International	A1	SAÚDE COLETIVA	Atualizado
1044-3983	Epidemiology (Cambridge, Mass., Print)	A1	SAÚDE COLETIVA	Atualizado
1531-5487	Epidemiology (Online)	A1	SAÚDE COLETIVA	Atualizado
0013-9580	Epilepsia (Copenhagen)	A1	SAÚDE COLETIVA	Atualizado
0195-668X	European Heart Journal	A1	SAÚDE COLETIVA	Atualizado
0959-8049	European Journal of Cancer	A1	SAÚDE COLETIVA	Atualizado
0804-4643	European Journal of Endocrinology	A1	SAÚDE COLETIVA	Atualizado
0393-2990	European Journal of Epidemiology	A1	SAÚDE COLETIVA	Atualizado
1018-4813	European Journal of Human Genetics	A1	SAÚDE COLETIVA	Atualizado
1560-7917	Eurosurveillance (English ed. Online)	A1	SAÚDE COLETIVA	Atualizado
0014-3820	Evolution (Lancaster, PA.)	A1	SAÚDE COLETIVA	Atualizado
0531-5565	Experimental Gerontology	A1	SAÚDE COLETIVA	Atualizado
0014-5793	FEBS Letters (Print)	A1	SAÚDE COLETIVA	Atualizado
0015-0282	Fertility and Sterility	A1	SAÚDE COLETIVA	Atualizado
0278-6915	Food and Chemical Toxicology	A1	SAÚDE COLETIVA	Atualizado
0308-8146	Food Chemistry	A1	SAÚDE COLETIVA	Atualizado
0046-5070	Freshwater Biology (Print)	A1	SAÚDE COLETIVA	Atualizado
0016-2361	Fuel (Guildford)	A1	SAÚDE COLETIVA	Atualizado
0016-5107	Gastrointestinal Endoscopy (Print)	A1	SAÚDE COLETIVA	Atualizado
1466-4879	Genes and Immunity	A1	SAÚDE COLETIVA	Atualizado
1098-3600	Genetics in Medicine	A1	SAÚDE COLETIVA	Atualizado
1474-7596	Genome Biology (Print): Biology for the Post-Genomic Era	A1	SAÚDE COLETIVA	Atualizado
0090-8258	Gynecologic Oncology (Print)	A1	SAÚDE COLETIVA	Atualizado
1592-8721	Haematologica (Online)	A1	SAÚDE COLETIVA	Atualizado
0278-2715	Health Affairs (Millwood, Va.)	A1	SAÚDE COLETIVA	Atualizado
0278-6133	Health Psychology (Print)	A1	SAÚDE COLETIVA	Atualizado
1355-6037	Heart (London. 1996)	A1	SAÚDE COLETIVA	Atualizado
0270-9139	Hepatology (Baltimore, Md.)	A1	SAÚDE COLETIVA	Atualizado
0018-067X	Heredity (Edinburgh. Print)	A1	SAÚDE COLETIVA	Atualizado
0340-6717	Human Genetics	A1	SAÚDE COLETIVA	Atualizado
0964-6906	Human Molecular Genetics (Print)	A1	SAÚDE COLETIVA	Atualizado
1059-7794	Human Mutation	A1	SAÚDE COLETIVA	Atualizado
0268-1161	Human Reproduction (Oxford. Print)	A1	SAÚDE COLETIVA	Atualizado
0194-911X	Hypertension (Dallas, Tex. 1979)	A1	SAÚDE COLETIVA	Atualizado
0162-8828	IEEE Transactions on Pattern Analysis and Machine Intelligence	A1	SAÚDE COLETIVA	Atualizado
0019-9567	Infection and Immunity (Print)	A1	SAÚDE COLETIVA	Atualizado
0899-823X	Infection Control and Hospital Epidemiology	A1	SAÚDE COLETIVA	Atualizado
0342-4642	Intensive Care Medicine (Print)	A1	SAÚDE COLETIVA	Atualizado
0953-8178	International Immunology (Print)	A1	SAÚDE COLETIVA	Atualizado
0020-7519	International Journal for Parasitology	A1	SAÚDE COLETIVA	Atualizado
0924-8579	International Journal of Antimicrobial Agents (Print)	A1	SAÚDE COLETIVA	Atualizado
0020-7136	International Journal of Cancer (Print)	A1	SAÚDE COLETIVA	Atualizado
0300-5771	International Journal of Epidemiology	A1	SAÚDE COLETIVA	Atualizado
0307-0565	International Journal of Obesity	A1	SAÚDE COLETIVA	Atualizado
0378-5173	International Journal of Pharmaceutics (Print)	A1	SAÚDE COLETIVA	Atualizado
0146-0404	Investigative Ophthalmology & Visual Science	A1	SAÚDE COLETIVA	Atualizado
0098-7484	JAMA (Chicago, Ill.)	A1	SAÚDE COLETIVA	Atualizado
1470-2738	JECH Online	A1	SAÚDE COLETIVA	Atualizado
0894-9255	Journal of Acquired Immune Deficiency Syndromes	A1	SAÚDE COLETIVA	Atualizado
1525-4135	Journal of Acquired Immune Deficiency Syndromes (1999)	A1	SAÚDE COLETIVA	Atualizado
1054-139X	Journal of Adolescent Health	A1	SAÚDE COLETIVA	Atualizado
0165-0327	Journal of Affective Disorders (Print)	A1	SAÚDE COLETIVA	Atualizado
0091-6749	Journal of Allergy and Clinical Immunology	A1	SAÚDE COLETIVA	Atualizado
1387-2877	Journal of Alzheimer's Disease	A1	SAÚDE COLETIVA	Atualizado
8750-7587	Journal of Applied Physiology (1985)	A1	SAÚDE COLETIVA	Atualizado
0896-8411	Journal of Autoimmunity (Print)	A1	SAÚDE COLETIVA	Atualizado
0021-9193	Journal of Bacteriology (Print)	A1	SAÚDE COLETIVA	Atualizado
0021-9533	Journal of Cell Science	A1	SAÚDE COLETIVA	Atualizado
1469-7610	Journal of Child Psychology and Psychiatry (Online)	A1	SAÚDE COLETIVA	Atualizado
0895-4356	Journal of Clinical Epidemiology	A1	SAÚDE COLETIVA	Atualizado
0095-1137	Journal of Clinical Microbiology (Print)	A1	SAÚDE COLETIVA	Atualizado
0732-183X	Journal of Clinical Oncology	A1	SAÚDE COLETIVA	Atualizado
1386-6532	Journal of Clinical Virology	A1	SAÚDE COLETIVA	Atualizado
0192-8651	Journal of Computational Chemistry	A1	SAÚDE COLETIVA	Atualizado
0022-0345	Journal of Dental Research	A1	SAÚDE COLETIVA	Atualizado
0143-005X	Journal of Epidemiology and Community Health (1979)	A1	SAÚDE COLETIVA	Atualizado
0378-8741	Journal of Ethnopharmacology	A1	SAÚDE COLETIVA	Atualizado
0263-6352	Journal of Hypertension	A1	SAÚDE COLETIVA	Atualizado
1053-1807	Journal of Magnetic Resonance Imaging (Print)	A1	SAÚDE COLETIVA	Atualizado
0022-2593	Journal of Medical Genetics (Print)	A1	SAÚDE COLETIVA	Atualizado
0022-2623	Journal of Medicinal Chemistry	A1	SAÚDE COLETIVA	Atualizado
0022-3050	Journal of Neurology, Neurosurgery and Psychiatry	A1	SAÚDE COLETIVA	Atualizado
0340-5354	Journal of Neurology (Print)	A1	SAÚDE COLETIVA	Atualizado
0360-4012	Journal of Neuroscience Research	A1	SAÚDE COLETIVA	Atualizado
0885-3924	Journal of Pain and Symptom Management	A1	SAÚDE COLETIVA	Atualizado
0022-3956	Journal of Psychiatric Research	A1	SAÚDE COLETIVA	Atualizado
0022-3999	Journal of Psychosomatic Research	A1	SAÚDE COLETIVA	Atualizado
0315-162X	Journal of Rheumatology	A1	SAÚDE COLETIVA	Atualizado
0890-8567	Journal of the American Academy of Child and Adolescent Psychiatry	A1	SAÚDE COLETIVA	Atualizado
0190-9622	Journal of the American Academy of Dermatology	A1	SAÚDE COLETIVA	Atualizado
0735-1097	Journal of the American College of Cardiology (Print)	A1	SAÚDE COLETIVA	Atualizado
0002-8614	Journal of the American Geriatrics Society	A1	SAÚDE COLETIVA	Atualizado
1046-6673	Journal of the American Society of Nephrology	A1	SAÚDE COLETIVA	Atualizado
0027-8874	Journal of the National Cancer Institute (Print)	A1	SAÚDE COLETIVA	Atualizado
1538-7933	Journal of Thrombosis and Haemostasis (Print)	A1	SAÚDE COLETIVA	Atualizado
0894-9867	Journal of Traumatic Stress	A1	SAÚDE COLETIVA	Atualizado
0741-5214	Journal of Vascular Surgery (Print)	A1	SAÚDE COLETIVA	Atualizado
1352-0504	Journal of Viral Hepatitis (Print)	A1	SAÚDE COLETIVA	Atualizado
0022-538X	Journal of Virology (Print)	A1	SAÚDE COLETIVA	Atualizado
0085-2538	Kidney International	A1	SAÚDE COLETIVA	Atualizado
0140-6736	Lancet (British edition)	A1	SAÚDE COLETIVA	Atualizado
1473-3099	Lancet. Infectious Diseases (Print)	A1	SAÚDE COLETIVA	Atualizado
1470-2045	Lancet Oncology	A1	SAÚDE COLETIVA	Atualizado
1527-6465	Liver Transplantation	A1	SAÚDE COLETIVA	Atualizado
0025-6196	Mayo Clinic Proceedings	A1	SAÚDE COLETIVA	Atualizado
0025-7079	Medical Care	A1	SAÚDE COLETIVA	Atualizado
0195-9131	Medicine and Science in Sports and Exercise	A1	SAÚDE COLETIVA	Atualizado
1072-3714	Menopause (New York, N.Y.)	A1	SAÚDE COLETIVA	Atualizado
1286-4579	Microbes and Infection	A1	SAÚDE COLETIVA	Atualizado
0303-7207	Molecular and Cellular Endocrinology (Print)	A1	SAÚDE COLETIVA	Atualizado
0098-2997	Molecular Aspects of Medicine	A1	SAÚDE COLETIVA	Atualizado
0962-1083	Molecular Ecology (Print)	A1	SAÚDE COLETIVA	Atualizado
0950-382X	Molecular Microbiology (Print)	A1	SAÚDE COLETIVA	Atualizado
0149-2195	Morbidity and Mortality Weekly Report (Print)	A1	SAÚDE COLETIVA	Atualizado
0885-3185	Movement Disorders	A1	SAÚDE COLETIVA	Atualizado
1061-4036	Nature Genetics (Print)	A1	SAÚDE COLETIVA	Atualizado
1460-2385	Nephrology Dialysis Transplantation (Online)	A1	SAÚDE COLETIVA	Atualizado
0931-0509	Nephrology, Dialysis, Transplantation (Print)	A1	SAÚDE COLETIVA	Atualizado
0197-4580	Neurobiology of Aging	A1	SAÚDE COLETIVA	Atualizado
0028-3878	Neurology (Cleveland, Ohio)	A1	SAÚDE COLETIVA	Atualizado
0306-4522	Neuroscience	A1	SAÚDE COLETIVA	Atualizado
1533-4406	New England Journal of Medicine (Online)	A1	SAÚDE COLETIVA	Atualizado
0028-4793	New England Journal of Medicine (Print)	A1	SAÚDE COLETIVA	Atualizado
0305-1048	Nucleic Acids Research	A1	SAÚDE COLETIVA	Atualizado
0899-9007	Nutrition (Burbank, Los Angeles County, Calif.)	A1	SAÚDE COLETIVA	Atualizado
0029-6643	Nutrition Reviews	A1	SAÚDE COLETIVA	Atualizado
1467-7881	Obesity Reviews (Print)	A1	SAÚDE COLETIVA	Atualizado
1930-7381	Obesity (Silver Spring, Md.)	A1	SAÚDE COLETIVA	Atualizado
1930-739X	Obesity (Silver Spring Online)	A1	SAÚDE COLETIVA	Atualizado
0029-7844	Obstetrics and Gynecology (New York. 1953)	A1	SAÚDE COLETIVA	Atualizado
1351-0711	Occupational and Environmental Medicine (London)	A1	SAÚDE COLETIVA	Atualizado
0950-9232	Oncogene (Basingstoke)	A1	SAÚDE COLETIVA	Atualizado
0161-6420	Ophthalmology (Rochester, Minn.)	A1	SAÚDE COLETIVA	Atualizado
2300-1114	Osteoporosis International	A1	SAÚDE COLETIVA	Atualizado
