ISSN	Título	Estrato	Área de Avaliação	Status
0165-0173	Brain Research Reviews	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0167-6806	Breast Cancer Research and Treatment	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1465-5411	Breast Cancer Research (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1467-5463	Briefings in Bioinformatics	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0007-0920	British Journal of Cancer	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0007-1048	British Journal of Haematology (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0007-1188	British Journal of Pharmacology	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0007-1250	British Journal of Psychiatry (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0008-543X	Cancer (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0008-5472	Cancer Research (Chicago, Ill.)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0008-6223	Carbon (New York)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1460-2180	Carcinogenesis (New York. Online)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0143-3334	Carcinogenesis (New York. Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0008-6363	Cardiovascular Research	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0092-8674	Cell (Cambridge)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1551-4005	Cell Cycle (Georgetown, Online)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1538-4101	Cell Cycle (Georgetown, Tex.)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1350-9047	Cell Death and Differentiation	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
2041-4889	Cell Death & Disease	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1931-3128	Cell Host & Microbe	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1001-0602	Cell Research	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1420-682X	Cellular and Molecular Life Sciences (Printed ed.)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1462-5814	Cellular Microbiology (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0897-4756	Chemistry of Materials	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0012-3692	Chest (American College of Chest Physicians)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0009-7330	Circulation Research	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0748-3007	Cladistics (Westport. Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0930-7575	Climate Dynamics	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0954-7894	Clinical and Experimental Allergy (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1078-0432	Clinical Cancer Research (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1198-743X	Clinical Microbiology and Infection (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0893-8512	Clinical Microbiology Reviews (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0143-5221	Clinical Science (1979)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0888-8892	Conservation Biology	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1466-609X	Critical Care (London. Online)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0738-8551	Critical Reviews in Biotechnology	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1040-8428	Critical Reviews in Oncology/Hematology	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0960-9822	Current Biology	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1568-0096	Current Cancer Drug Targets (Print)	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1566-5240	Current Molecular Medicine	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0958-1669	Current Opinion in Biotechnology	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1363-1950	Current Opinion in Clinical Nutrition and Metabolic Care	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0959-437X	Current Opinion in Genetics & Development	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1369-5274	Current Opinion in Microbiology	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
1369-5266	Current Opinion in Plant Biology	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
0070-2153	Current Topics in Developmental Biology	A1	CIÊNCIAS BIOLÓGICAS I	Atualizado
