ISSN	Título	Estrato	Área de Avaliação	Status
0028-0836	Nature (London)	A1	PSICOLOGIA	Atualizado
0197-4580	Neurobiology of Aging	A1	PSICOLOGIA	Atualizado
1074-7427	Neurobiology of Learning and Memory (Print)	A1	PSICOLOGIA	Atualizado
0028-3932	Neuropsychologia (Oxford)	A1	PSICOLOGIA	Atualizado
0893-133X	Neuropsychopharmacology (New York, N.Y.)	A1	PSICOLOGIA	Atualizado
0149-7634	Neuroscience and Biobehavioral Reviews	A1	PSICOLOGIA	Atualizado
0168-0102	Neuroscience Research	A1	PSICOLOGIA	Atualizado
1982-4327	Paidéia (USP. Online)	A1	PSICOLOGIA	Atualizado
0103-863X	Paidéia (USP. Ribeirao Preto. Impresso)	A1	PSICOLOGIA	Atualizado
0304-3959	Pain (Amsterdam. Print)	A1	PSICOLOGIA	Atualizado
0031-5125	Perceptual and Motor Skills	A1	PSICOLOGIA	Atualizado
0191-8869	Personality and Individual Differences	A1	PSICOLOGIA	Atualizado
0027-8424	Proceedings of the National Academy of Sciences of the United States of America	A1	PSICOLOGIA	Atualizado
1678-7153	Psicologia: Reflexão e Crítica	A1	PSICOLOGIA	Atualizado
0102-7972	Psicologia: Reflexão e Crítica (UFRGS. Impresso)	A1	PSICOLOGIA	Atualizado
1806-3446	Psicologia: Teoria e Pesquisa (Brasília. Online)	A1	PSICOLOGIA	Atualizado
0102-3772	Psicologia: Teoria e Pesquisa (UnB. Impresso)	A1	PSICOLOGIA	Atualizado
0214-9915	Psicothema (Oviedo)	A1	PSICOLOGIA	Atualizado
1040-3590	Psychological Assessment	A1	PSICOLOGIA	Atualizado
0033-2917	Psychological Medicine (Print)	A1	PSICOLOGIA	Atualizado
0033-2941	Psychological Reports	A1	PSICOLOGIA	Atualizado
0956-7976	Psychological Science (Print)	A1	PSICOLOGIA	Atualizado
1476-0835	Psychology and Psychotherapy	A1	PSICOLOGIA	Atualizado
0361-6843	Psychology of Women Quarterly	A1	PSICOLOGIA	Atualizado
1057-9249	Psycho-Oncology (Chichester, England)	A1	PSICOLOGIA	Atualizado
0254-4962	Psychopathology	A1	PSICOLOGIA	Atualizado
0033-3158	Psychopharmacologia (Heidelberg)	A1	PSICOLOGIA	Atualizado
1050-3307	Psychotherapy Research	A1	PSICOLOGIA	Atualizado
1049-7323	Qualitative Health Research	A1	PSICOLOGIA	Atualizado
0586-7614	Schizophrenia Bulletin	A1	PSICOLOGIA	Atualizado
0143-0343	School Psychology International	A1	PSICOLOGIA	Atualizado
0036-8075	Science (New York, N.Y.)	A1	PSICOLOGIA	Atualizado
0146-1044	Sexuality and Disability	A1	PSICOLOGIA	Atualizado
0002-953X	The American Journal of Psychiatry	A1	PSICOLOGIA	Atualizado
0738-6729	The Behavior Analyst	A1	PSICOLOGIA	Atualizado
1740-5629	The European Journal of Developmental Psychology (Print)	A1	PSICOLOGIA	Atualizado
0270-6474	The Journal of Neuroscience	A1	PSICOLOGIA	Atualizado
0022-3980	The Journal of Psychology	A1	PSICOLOGIA	Atualizado
0959-3543	Theory & Psychology	A1	PSICOLOGIA	Atualizado
0033-2933	The Psychological Record	A1	PSICOLOGIA	Atualizado
1138-7416	The Spanish Journal of Psychology	A1	PSICOLOGIA	Atualizado
1988-2904	The Spanish Journal of Psychology	A1	PSICOLOGIA	Atualizado
0042-6989	Vision Research (Oxford)	A1	PSICOLOGIA	Atualizado
0952-5238	Visual Neuroscience (Print)	A1	PSICOLOGIA	Atualizado
1909-9711	Acta Colombiana de Psicologia	A2	PSICOLOGIA	Atualizado
0123-9155	Acta Colombiana de Psicologia	A2	PSICOLOGIA	Atualizado
0188-8145	Acta Comportamentalia	A2	PSICOLOGIA	Atualizado
0873-9749	Acta Ethologica (Print)	A2	PSICOLOGIA	Atualizado
0001-6314	Acta Neurologica Scandinavica	A2	PSICOLOGIA	Atualizado
0001-690X	Acta Psychiatrica Scandinavica	A2	PSICOLOGIA	Atualizado
0306-4603	Addictive Behaviors	A2	PSICOLOGIA	Atualizado
1360-7863	Aging & Mental Health (Print)	A2	PSICOLOGIA	Atualizado
1516-1498	Ágora ( PPGTP/UFRJ)	A2	PSICOLOGIA	Atualizado
1090-7165	AIDS and Behavior	A2	PSICOLOGIA	Atualizado
