ISSN	Título	Estrato	Área de Avaliação	Status
1980-850X	Ciência & Educação	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1678-5274	Ciências da Religião (Mackenzie. Impresso)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1757-0638	Comparative and Continental Philosophy	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2179-8079	Contemplação - Revista Acadêmica de Filosofia e Teologia da Faculdade João Paulo II	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1989-4155	Cuadernos de Educación y Desarrollo	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1517-9702	Educação e Pesquisa (USP. Impresso)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1415-9902	Educação & Linguagem	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1809-3760	Educação On-Line (PUCRJ)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0104-7469	Espaço Pedagógico	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1645-3530	Estudos do Século XX	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2179-3441	Estudos Nietzsche	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1413-8093	Ethica (UGF)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2177-6563	Fundamento: revista de filosofia	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0104-5970	História, Ciências, Saúde-Manguinhos (Impresso)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0718-8382	HYBRIS.Revista de Filosofía	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1981-8769	IHU On-Line (UNISINOS. Impresso)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1981-8793	IHU On-Line (UNISINOS. Online)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2179-8427	Imagens da Educação	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1981-8076	Interação em Psicologia (Online)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0210-136X	Investigación y Ciencia	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1122-7893	Iride (Bologna)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1542-3980	Journal of Multiple-Valued Logic and Soft Computing	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1984-9206	Kalagatos - revista de filosofia (versão on-line)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1808-107X	Kalagatos (UECE)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0009-8167	La Civiltà Cattolica	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1133-5165	Ludus Vitalis	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0391-2566	Medioevo - Rivista Di Storia Della Filosofia Medievale	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2067-3655	Meta: research in hermeneutics, phenomenology and practical philosophy	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1676-5818	Mirabilia (Vitória. Online)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1984-2899	Miscelânea (Assis. Online)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1578-6730	Nómadas (Madrid)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0104-7671	O Percevejo (UNIRIO)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1040-2659	Peace Review (Palo Alto, Calif.)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2238-4642	Pensamento Plural	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1982-2707	Pensamento Plural (UFPEL)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2175-1811	Peri	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0104-6454	Perspectiva Filosofica (UFPE)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2240-2497	Philosophia. Bollettino della società italiana di storia della filosofia	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2159-5313	Philosophy Study	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2179-0019	PLURA, Revista de Estudos de Religião	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
2179-2534	POIÉSIS - Revista do Programa de Pós-Graduação em Educação (Unisul)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
1852-9488	Prometeica - Revista de Filosofía y Ciencias	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
0103-6564	Psicologia USP (Impresso)	B3	FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA	Atualizado
