ISSN	Título	Estrato	Área de Avaliação	Status
1743-0003	Journal of Neuroengineering and Rehabilitation	A1	EDUCAÇÃO FÍSICA	Atualizado
0911-6044	Journal of Neurolinguistics	A1	EDUCAÇÃO FÍSICA	Atualizado
0022-3050	Journal of Neurology, Neurosurgery and Psychiatry	A1	EDUCAÇÃO FÍSICA	Atualizado
0340-5354	Journal of Neurology (Print)	A1	EDUCAÇÃO FÍSICA	Atualizado
0955-2863	Journal of Nutritional Biochemistry	A1	EDUCAÇÃO FÍSICA	Atualizado
1053-0487	Journal of Occupational Rehabilitation	A1	EDUCAÇÃO FÍSICA	Atualizado
1543-3080	Journal of Physical Activity & Health	A1	EDUCAÇÃO FÍSICA	Atualizado
0022-3751	Journal of Physiology (London. Print)	A1	EDUCAÇÃO FÍSICA	Atualizado
0022-3956	Journal of Psychiatric Research	A1	EDUCAÇÃO FÍSICA	Atualizado
1650-1977	Journal of Rehabilitation Medicine (Print)	A1	EDUCAÇÃO FÍSICA	Atualizado
0748-7711	Journal of Rehabilitation Research and Development	A1	EDUCAÇÃO FÍSICA	Atualizado
0315-162X	Journal of Rheumatology	A1	EDUCAÇÃO FÍSICA	Atualizado
1440-2440	Journal of Science and Medicine in Sport	A1	EDUCAÇÃO FÍSICA	Atualizado
1092-4388	Journal of Speech, Language, and Hearing Research (Print)	A1	EDUCAÇÃO FÍSICA	Atualizado
0895-2779	Journal of Sport & Exercise Psychology (Print)	A1	EDUCAÇÃO FÍSICA	Atualizado
0264-0414	Journal of Sports Sciences (Print)	A1	EDUCAÇÃO FÍSICA	Atualizado
1064-8011	Journal of Strength and Conditioning Research	A1	EDUCAÇÃO FÍSICA	Atualizado
0735-1097	Journal of the American College of Cardiology (Print)	A1	EDUCAÇÃO FÍSICA	Atualizado
0002-8614	Journal of the American Geriatrics Society	A1	EDUCAÇÃO FÍSICA	Atualizado
0741-5214	Journal of Vascular Surgery (Print)	A1	EDUCAÇÃO FÍSICA	Atualizado
0942-2056	Knee Surgery, Sports Traumatology, Arthroscopy	A1	EDUCAÇÃO FÍSICA	Atualizado
0140-6736	Lancet (British edition)	A1	EDUCAÇÃO FÍSICA	Atualizado
1356-689X	Manual Therapy	A1	EDUCAÇÃO FÍSICA	Atualizado
0047-6374	Mechanisms of Ageing and Development (Print)	A1	EDUCAÇÃO FÍSICA	Atualizado
0195-9131	Medicine and Science in Sports and Exercise	A1	EDUCAÇÃO FÍSICA	Atualizado
0270-7306	Molecular and Cellular Biology (Print)	A1	EDUCAÇÃO FÍSICA	Atualizado
0303-7207	Molecular and Cellular Endocrinology (Print)	A1	EDUCAÇÃO FÍSICA	Atualizado
0885-3185	Movement Disorders	A1	EDUCAÇÃO FÍSICA	Atualizado
1352-4585	Multiple Sclerosis	A1	EDUCAÇÃO FÍSICA	Atualizado
1053-8119	Neuroimage (Orlando, Fla. Print)	A1	EDUCAÇÃO FÍSICA	Atualizado
0028-3878	Neurology (Cleveland, Ohio)	A1	EDUCAÇÃO FÍSICA	Atualizado
0028-3908	Neuropharmacology	A1	EDUCAÇÃO FÍSICA	Atualizado
1545-9683	Neurorehabilitation and Neural Repair	A1	EDUCAÇÃO FÍSICA	Atualizado
1053-8135	NeuroRehabilitation (Reading, MA)	A1	EDUCAÇÃO FÍSICA	Atualizado
0028-4793	New England Journal of Medicine (Print)	A1	EDUCAÇÃO FÍSICA	Atualizado
0939-4753	NMCD. Nutrition Metabolism and Cardiovascular Diseases (Testo Stampato)	A1	EDUCAÇÃO FÍSICA	Atualizado
0029-6643	Nutrition Reviews	A1	EDUCAÇÃO FÍSICA	Atualizado
1467-7881	Obesity Reviews (Print)	A1	EDUCAÇÃO FÍSICA	Atualizado
1930-7381	Obesity (Silver Spring, Md.)	A1	EDUCAÇÃO FÍSICA	Atualizado
1063-4584	Osteoarthritis and Cartilage	A1	EDUCAÇÃO FÍSICA	Atualizado
0937-941X	Osteoporosis International	A1	EDUCAÇÃO FÍSICA	Atualizado
0304-3959	Pain (Amsterdam. Print)	A1	EDUCAÇÃO FÍSICA	Atualizado
0899-8493	Pediatric Exercise Science	A1	EDUCAÇÃO FÍSICA	Atualizado
0031-4005	Pediatrics (Evanston)	A1	EDUCAÇÃO FÍSICA	Atualizado
1462-2416	Pharmacogenomics (London)	A1	EDUCAÇÃO FÍSICA	Atualizado
0163-7258	Pharmacology & Therapeutics (Oxford)	A1	EDUCAÇÃO FÍSICA	Atualizado
0031-9023	Physical Therapy	A1	EDUCAÇÃO FÍSICA	Atualizado
1932-6203	Plos One	A1	EDUCAÇÃO FÍSICA	Atualizado
0091-7435	Preventive Medicine (1972. Print)	A1	EDUCAÇÃO FÍSICA	Atualizado
