ISSN	Título	Estrato	Área de Avaliação	Status
1413-4152	Engenharia Sanitária e Ambiental	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0014-0481	Espaces et Sociétés	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0101-4161	Estudos Econômicos (São Paulo. Impresso)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0031-6970	European Journal of Clinical Pharmacology	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0377-2217	European Journal of Operational Research	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1231-1952	European Spatial Research and Policy	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0531-5565	Experimental Gerontology	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0016-7185	Geoforum	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0104-530X	Gestão & Produção (UFSCAR. Impresso)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1354-1013	Global Change Biology (Print)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1980-4369	História (São Paulo. Online)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1475-4916	Homeopathy (Edinburgh. Print)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0104-7183	Horizontes Antropológicos (UFRGS. Impresso)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0102-0536	Horticultura Brasileira (Impresso)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0121-5051	Innovar (Universidad Nacional de Colombia)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1413-7895	Irriga (UNESP Botucatu)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0021-7557	Jornal de Pediatria (Impresso)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0021-9010	Journal of Applied Psychology	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0021-9320	Journal of Biosocial Science (Print)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0378-8741	Journal of Ethnopharmacology	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1096-620X	Journal of Medicinal Food	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0022-3573	Journal of Pharmacy and Pharmacology	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1443-2447	Journal of Population Research (Canberra, A.C.T. Print)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0966-6923	Journal of Transport Geography	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1081-1710	Journal of Vector Ecology	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0104-9313	Mana (UFRJ. Impresso)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0025-3227	Marine Geology (Print)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1420-3049	Molecules (Basel. Online)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1515-5994	Mundo Agrario (La Plata)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1679-0073	Natureza & Conservação	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1519-566X	Neotropical Entomology (Impresso)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0103-6351	Nova Economia (UFMG. Impresso)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0101-3300	Novos Estudos CEBRAP (Impresso)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0212-1611	Nutrición Hospitalaria	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1862-4472	Optimization Letters (Print)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1517-6398	Pesquisa Agropecuária Tropical (Impresso)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0973-1296	Pharmacognosy Magazine	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0103-7331	Physis (UERJ. Impresso)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0944-7113	Phytomedicine (Stuttgart)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0100-8358	Planta Daninha (Impresso)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1932-6203	Plos One	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1478-7954	Population Health Metrics	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1549-0955	Population Review (Online)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0032-471X	Population Review (Print)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0032-8332	Primates	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0102-6909	Revista Brasileira de Ciências Sociais (Impresso)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0034-7140	Revista Brasileira de Economia (Impresso)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
