ISSN	Título	Estrato	Área de Avaliação	Status
1087-3562	Earth Interactions	A1	INTERDISCIPLINAR	Atualizado
1051-0761	Ecological Applications	A1	INTERDISCIPLINAR	Atualizado
0921-8009	Ecological Economics (Amsterdam)	A1	INTERDISCIPLINAR	Atualizado
1470-160X	Ecological Indicators	A1	INTERDISCIPLINAR	Atualizado
0304-3800	Ecological Modelling	A1	INTERDISCIPLINAR	Atualizado
0012-9658	Ecology (Brooklyn, New York, N.Y.)	A1	INTERDISCIPLINAR	Atualizado
1461-023X	Ecology Letters (Print)	A1	INTERDISCIPLINAR	Atualizado
1432-9840	Ecosystems (New York. Print)	A1	INTERDISCIPLINAR	Atualizado
0147-6513	Ecotoxicology and Environmental Safety	A1	INTERDISCIPLINAR	Atualizado
0102-4698	Educação em Revista (UFMG. Impresso)	A1	INTERDISCIPLINAR	Atualizado
0101-7330	Educação & Sociedade (Impresso)	A1	INTERDISCIPLINAR	Atualizado
1388-2481	Electrochemistry Communications	A1	INTERDISCIPLINAR	Atualizado
0013-4686	Electrochimica Acta	A1	INTERDISCIPLINAR	Atualizado
0013-5194	Electronics Letters	A1	INTERDISCIPLINAR	Atualizado
1080-6059	Emerging Infectious Diseases (Online)	A1	INTERDISCIPLINAR	Atualizado
1080-6040	Emerging Infectious Diseases (Print)	A1	INTERDISCIPLINAR	Atualizado
0013-7227	Endocrinology (Philadelphia)	A1	INTERDISCIPLINAR	Atualizado
0378-7788	Energy and Buildings	A1	INTERDISCIPLINAR	Atualizado
0196-8904	Energy Conversion and Management	A1	INTERDISCIPLINAR	Atualizado
0887-0624	Energy & Fuels (Print)	A1	INTERDISCIPLINAR	Atualizado
0360-5442	Energy (Oxford)	A1	INTERDISCIPLINAR	Atualizado
0301-4215	Energy Policy	A1	INTERDISCIPLINAR	Atualizado
0952-1976	Engineering Applications of Artificial Intelligence	A1	INTERDISCIPLINAR	Atualizado
0141-0296	Engineering Structures	A1	INTERDISCIPLINAR	Atualizado
0212-4521	Enseñanza de las Ciencias	A1	INTERDISCIPLINAR	Atualizado
0091-6765	Environmental Health Perspectives	A1	INTERDISCIPLINAR	Atualizado
1462-2912	Environmental Microbiology (Print)	A1	INTERDISCIPLINAR	Atualizado
1364-8152	Environmental Modelling & Software	A1	INTERDISCIPLINAR	Atualizado
0167-6369	Environmental Monitoring and Assessment (Print)	A1	INTERDISCIPLINAR	Atualizado
0269-7491	Environmental Pollution (1987)	A1	INTERDISCIPLINAR	Atualizado
0013-9351	Environmental Research (New York, N.Y. Print)	A1	INTERDISCIPLINAR	Atualizado
1462-9011	Environmental Science & Policy	A1	INTERDISCIPLINAR	Atualizado
0013-936X	Environmental Science & Technology	A1	INTERDISCIPLINAR	Atualizado
0730-7268	Environmental Toxicology and Chemistry	A1	INTERDISCIPLINAR	Atualizado
0160-4120	Environment International	A1	INTERDISCIPLINAR	Atualizado
0193-936X	Epidemiologic Reviews	A1	INTERDISCIPLINAR	Atualizado
1044-3983	Epidemiology (Cambridge, Mass., Print)	A1	INTERDISCIPLINAR	Atualizado
0013-9580	Epilepsia (Copenhagen)	A1	INTERDISCIPLINAR	Atualizado
0272-7714	Estuarine, Coastal and Shelf Science (Print)	A1	INTERDISCIPLINAR	Atualizado
0185-4186	Estudios Sociológicos	A1	INTERDISCIPLINAR	Atualizado
1518-0158	Estudos de Literatura Brasileira Contemporânea	A1	INTERDISCIPLINAR	Atualizado
0103-2186	Estudos Historicos (Rio de Janeiro)	A1	INTERDISCIPLINAR	Atualizado
0873-6561	Etnográfica (Lisboa	A1	INTERDISCIPLINAR	Atualizado
0195-668X	European Heart Journal	A1	INTERDISCIPLINAR	Atualizado
0959-8049	European Journal of Cancer	A1	INTERDISCIPLINAR	Atualizado
0393-2990	European Journal of Epidemiology	A1	INTERDISCIPLINAR	Atualizado
0014-2980	European Journal of Immunology	A1	INTERDISCIPLINAR	Atualizado
1619-7070	European Journal of Nuclear Medicine and Molecular Imaging (Print)	A1	INTERDISCIPLINAR	Atualizado
0377-2217	European Journal of Operational Research	A1	INTERDISCIPLINAR	Atualizado
0939-6411	European Journal of Pharmaceutics and Biopharmaceutics	A1	INTERDISCIPLINAR	Atualizado
0924-977X	European Neuropsychopharmacology	A1	INTERDISCIPLINAR	Atualizado
1741-427X	Evidence-Based Complementary and Alternative Medicine (Print)	A1	INTERDISCIPLINAR	Atualizado
0014-3820	Evolution (Lancaster, PA.)	A1	INTERDISCIPLINAR	Atualizado
0531-5565	Experimental Gerontology	A1	INTERDISCIPLINAR	Atualizado
0014-4886	Experimental Neurology	A1	INTERDISCIPLINAR	Atualizado
1354-3784	Expert Opinion on Investigational Drugs	A1	INTERDISCIPLINAR	Atualizado
1476-0584	Expert Review of Vaccines	A1	INTERDISCIPLINAR	Atualizado
0957-4174	Expert Systems with Applications	A1	INTERDISCIPLINAR	Atualizado
1935-5149	Food and Bioprocess Technology (Online)	A1	INTERDISCIPLINAR	Atualizado
0308-8146	Food Chemistry	A1	INTERDISCIPLINAR	Atualizado
0956-7135	Food Control	A1	INTERDISCIPLINAR	Atualizado
0378-1127	Forest Ecology and Management	A1	INTERDISCIPLINAR	Atualizado
0228-0671	For the Learning of Mathematics	A1	INTERDISCIPLINAR	Atualizado
0891-5849	Free Radical Biology & Medicine	A1	INTERDISCIPLINAR	Atualizado
1093-9946	Frontiers in Bioscience (Print)	A1	INTERDISCIPLINAR	Atualizado
1540-9295	Frontiers in Ecology and the Environment (Print)	A1	INTERDISCIPLINAR	Atualizado
0016-2361	Fuel (Guildford)	A1	INTERDISCIPLINAR	Atualizado
0378-3820	Fuel Processing Technology	A1	INTERDISCIPLINAR	Atualizado
0269-8463	Functional Ecology (Print)	A1	INTERDISCIPLINAR	Atualizado
1087-1845	Fungal Genetics and Biology (Print)	A1	INTERDISCIPLINAR	Atualizado
0165-0114	Fuzzy Sets and Systems	A1	INTERDISCIPLINAR	Atualizado
1601-1848	Genes, Brain and Behavior (Print)	A1	INTERDISCIPLINAR	Atualizado
1474-7596	Genome Biology (Print): Biology for the Post-Genomic Era	A1	INTERDISCIPLINAR	Atualizado
1088-9051	Genome Research	A1	INTERDISCIPLINAR	Atualizado
0016-7037	Geochimica et Cosmochimica Acta	A1	INTERDISCIPLINAR	Atualizado
0016-7061	Geoderma (Amsterdam)	A1	INTERDISCIPLINAR	Atualizado
0016-7185	Geoforum	A1	INTERDISCIPLINAR	Atualizado
0169-555X	Geomorphology (Amsterdam)	A1	INTERDISCIPLINAR	Atualizado
0094-8276	Geophysical Research Letters	A1	INTERDISCIPLINAR	Atualizado
0304-324X	Gerontology (Basel)	A1	INTERDISCIPLINAR	Atualizado
0886-6236	Global Biogeochemical Cycles	A1	INTERDISCIPLINAR	Atualizado
1354-1013	Global Change Biology (Print)	A1	INTERDISCIPLINAR	Atualizado
1466-822X	Global Ecology and Biogeography (Print)	A1	INTERDISCIPLINAR	Atualizado
0959-3780	Global Environmental Change	A1	INTERDISCIPLINAR	Atualizado
1342-937X	Gondwana Research	A1	INTERDISCIPLINAR	Atualizado
1463-9262	Green Chemistry (Print)	A1	INTERDISCIPLINAR	Atualizado
1050-9631	Hippocampus (New York, N.Y. Print)	A1	INTERDISCIPLINAR	Atualizado
0309-0167	Histopathology (Oxford. Print)	A1	INTERDISCIPLINAR	Atualizado
0104-5970	História, Ciências, Saúde-Manguinhos (Impresso)	A1	INTERDISCIPLINAR	Atualizado
1980-4369	História (São Paulo. Online)	A1	INTERDISCIPLINAR	Atualizado
1519-3861	História Unisinos	A1	INTERDISCIPLINAR	Atualizado
0104-7183	Horizontes Antropológicos (UFRGS. Impresso)	A1	INTERDISCIPLINAR	Atualizado
1065-9471	Human Brain Mapping (Print)	A1	INTERDISCIPLINAR	Atualizado
0300-7839	Human Ecology (New York, N.Y.)	A1	INTERDISCIPLINAR	Atualizado
0340-6717	Human Genetics	A1	INTERDISCIPLINAR	Atualizado
1059-7794	Human Mutation	A1	INTERDISCIPLINAR	Atualizado
0268-1161	Human Reproduction (Oxford. Print)	A1	INTERDISCIPLINAR	Atualizado
0163-6804	IEEE Communications Magazine (Print)	A1	INTERDISCIPLINAR	Atualizado
1089-778X	IEEE Transactions on Evolutionary Computation	A1	INTERDISCIPLINAR	Atualizado
1063-6706	IEEE Transactions on Fuzzy Systems	A1	INTERDISCIPLINAR	Atualizado
0196-2892	IEEE Transactions on Geoscience and Remote Sensing	A1	INTERDISCIPLINAR	Atualizado
0278-0046	IEEE Transactions on Industrial Electronics (1982. Print)	A1	INTERDISCIPLINAR	Atualizado
0162-8828	IEEE Transactions on Pattern Analysis and Machine Intelligence	A1	INTERDISCIPLINAR	Atualizado
0885-8993	IEEE Transactions on Power Electronics	A1	INTERDISCIPLINAR	Atualizado
0105-2896	Immunological Reviews	A1	INTERDISCIPLINAR	Atualizado
0888-5885	Industrial & Engineering Chemistry Research	A1	INTERDISCIPLINAR	Atualizado
0019-9567	Infection and Immunity (Print)	A1	INTERDISCIPLINAR	Atualizado
0020-0255	Information Sciences	A1	INTERDISCIPLINAR	Atualizado
0020-1669	Inorganic Chemistry	A1	INTERDISCIPLINAR	Atualizado
0342-4642	Intensive Care Medicine (Print)	A1	INTERDISCIPLINAR	Atualizado
0029-5981	International Journal for Numerical Methods in Engineering (Print)	A1	INTERDISCIPLINAR	Atualizado
0924-8579	International Journal of Antimicrobial Agents (Print)	A1	INTERDISCIPLINAR	Atualizado
0167-5273	International Journal of Cardiology (Print)	A1	INTERDISCIPLINAR	Atualizado
0142-0615	International Journal of Electrical Power & Energy Systems	A1	INTERDISCIPLINAR	Atualizado
0300-5771	International Journal of Epidemiology	A1	INTERDISCIPLINAR	Atualizado
