ISSN	Título	Estrato	Área de Avaliação	Status
1381-6128	Current Pharmaceutical Design (Print)	A1	ODONTOLOGIA	Atualizado
0070-217X	Current Topics in Microbiology and Immunology	A1	ODONTOLOGIA	Atualizado
1359-6101	Cytokine & Growth Factor Reviews	A1	ODONTOLOGIA	Atualizado
0109-5641	Dental Materials	A1	ODONTOLOGIA	Atualizado
0250-832X	Dento-Maxillo-Facial Radiology	A1	ODONTOLOGIA	Atualizado
1476-542X	Dentomaxillofacial Radiology (Online)	A1	ODONTOLOGIA	Atualizado
0012-1606	Developmental Biology (Print)	A1	ODONTOLOGIA	Atualizado
0950-1991	Development (Cambridge)	A1	ODONTOLOGIA	Atualizado
0149-5992	Diabetes Care	A1	ODONTOLOGIA	Atualizado
0013-9351	Environmental Research (New York, N.Y. Print)	A1	ODONTOLOGIA	Atualizado
1535-9778	Eukaryotic Cell	A1	ODONTOLOGIA	Atualizado
0959-8049	European Journal of Cancer	A1	ODONTOLOGIA	Atualizado
0393-2990	European Journal of Epidemiology	A1	ODONTOLOGIA	Atualizado
0014-2980	European Journal of Immunology	A1	ODONTOLOGIA	Atualizado
0953-816X	European Journal of Neuroscience (Print)	A1	ODONTOLOGIA	Atualizado
1090-3801	European Journal of Pain (London, England)	A1	ODONTOLOGIA	Atualizado
0928-0987	European Journal of Pharmaceutical Sciences	A1	ODONTOLOGIA	Atualizado
1741-4288	Evidence-Based Complementary and Alternative Medicine (Online)	A1	ODONTOLOGIA	Atualizado
1741-427X	Evidence-Based Complementary and Alternative Medicine (Print)	A1	ODONTOLOGIA	Atualizado
0014-4827	Experimental Cell Research	A1	ODONTOLOGIA	Atualizado
0906-6705	Experimental Dermatology	A1	ODONTOLOGIA	Atualizado
0531-5565	Experimental Gerontology	A1	ODONTOLOGIA	Atualizado
0958-0670	Experimental Physiology (Print)	A1	ODONTOLOGIA	Atualizado
1471-2598	Expert Opinion on Biological Therapy	A1	ODONTOLOGIA	Atualizado
1742-5247	Expert Opinion on Drug Delivery (Print)	A1	ODONTOLOGIA	Atualizado
0015-0282	Fertility and Sterility	A1	ODONTOLOGIA	Atualizado
0308-8146	Food Chemistry	A1	ODONTOLOGIA	Atualizado
0963-9969	Food Research International	A1	ODONTOLOGIA	Atualizado
0891-5849	Free Radical Biology & Medicine	A1	ODONTOLOGIA	Atualizado
1466-4879	Genes and Immunity	A1	ODONTOLOGIA	Atualizado
1045-2257	Genes Chromosomes & Cancer (Print)	A1	ODONTOLOGIA	Atualizado
0969-7128	Gene Therapy (Basingstoke)	A1	ODONTOLOGIA	Atualizado
0309-0167	Histopathology (Oxford. Print)	A1	ODONTOLOGIA	Atualizado
1043-0342	Human Gene Therapy	A1	ODONTOLOGIA	Atualizado
0340-6717	Human Genetics	A1	ODONTOLOGIA	Atualizado
0964-6906	Human Molecular Genetics (Print)	A1	ODONTOLOGIA	Atualizado
0194-911X	Hypertension (Dallas, Tex. 1979)	A1	ODONTOLOGIA	Atualizado
0171-2985	Immunobiology (Jena. 1979)	A1	ODONTOLOGIA	Atualizado
1365-2567	Immunology	A1	ODONTOLOGIA	Atualizado
0019-9567	Infection and Immunity (Print)	A1	ODONTOLOGIA	Atualizado
0899-823X	Infection Control and Hospital Epidemiology	A1	ODONTOLOGIA	Atualizado
0020-7519	International Journal for Parasitology	A1	ODONTOLOGIA	Atualizado
0924-8579	International Journal of Antimicrobial Agents (Print)	A1	ODONTOLOGIA	Atualizado
1357-2725	International Journal of Biochemistry & Cell Biology	A1	ODONTOLOGIA	Atualizado
0020-7136	International Journal of Cancer (Print)	A1	ODONTOLOGIA	Atualizado
0167-5273	International Journal of Cardiology (Print)	A1	ODONTOLOGIA	Atualizado
1452-3981	International Journal of Electrochemical Science (Online)	A1	ODONTOLOGIA	Atualizado
0300-5771	International Journal of Epidemiology	A1	ODONTOLOGIA	Atualizado
0901-5027	International Journal of Oral and Maxillofacial Surgery	A1	ODONTOLOGIA	Atualizado
1399-0020	International Journal of Oral & Maxillofacial Surgery (Online)	A1	ODONTOLOGIA	Atualizado
1365-263X	International Journal of Paediatric Dentistry (Online)	A1	ODONTOLOGIA	Atualizado
0960-7439	International Journal of Paediatric dentistry (Print)	A1	ODONTOLOGIA	Atualizado
0378-5173	International Journal of Pharmaceutics (Print)	A1	ODONTOLOGIA	Atualizado
0360-3016	International Journal of Radiation Oncology, Biology, Physics	A1	ODONTOLOGIA	Atualizado
0167-6997	Investigational New Drugs	A1	ODONTOLOGIA	Atualizado
0926-9959	JEADV. Journal of the European Academy of Dermatology and Venereology	A1	ODONTOLOGIA	Atualizado
1387-2877	Journal of Alzheimer's Disease	A1	ODONTOLOGIA	Atualizado
0305-7453	Journal of Antimicrobial Chemotherapy (Print)	A1	ODONTOLOGIA	Atualizado
0021-9193	Journal of Bacteriology (Print)	A1	ODONTOLOGIA	Atualizado
1083-351X	Journal of Biological Chemistry (Online)	A1	ODONTOLOGIA	Atualizado
1549-3296	Journal of Biomedical Materials Research. Part A	A1	ODONTOLOGIA	Atualizado
1083-3668	Journal of Biomedical Optics	A1	ODONTOLOGIA	Atualizado
0884-0431	Journal of Bone and Mineral Research	A1	ODONTOLOGIA	Atualizado
1097-4652	Journal of Cellular Physiology	A1	ODONTOLOGIA	Atualizado
0021-9541	Journal of Cellular Physiology (Print)	A1	ODONTOLOGIA	Atualizado
0895-4356	Journal of Clinical Epidemiology	A1	ODONTOLOGIA	Atualizado
0271-9142	Journal of Clinical Immunology	A1	ODONTOLOGIA	Atualizado
0095-1137	Journal of Clinical Microbiology (Print)	A1	ODONTOLOGIA	Atualizado
0021-9746	Journal of Clinical Pathology	A1	ODONTOLOGIA	Atualizado
0303-6979	Journal of Clinical Periodontology	A1	ODONTOLOGIA	Atualizado
1386-6532	Journal of Clinical Virology	A1	ODONTOLOGIA	Atualizado
0022-0345	Journal of Dental Research	A1	ODONTOLOGIA	Atualizado
1544-0591	Journal of Dental Research (Online)	A1	ODONTOLOGIA	Atualizado
0300-5712	Journal of Dentistry	A1	ODONTOLOGIA	Atualizado
0923-1811	Journal of Dermatological Science (Amsterdam)	A1	ODONTOLOGIA	Atualizado
0099-2399	Journal of Endodontics	A1	ODONTOLOGIA	Atualizado
0143-005X	Journal of Epidemiology and Community Health (1979)	A1	ODONTOLOGIA	Atualizado
0304-3894	Journal of Hazardous Materials (Print)	A1	ODONTOLOGIA	Atualizado
0741-5400	Journal of Leukocyte Biology	A1	ODONTOLOGIA	Atualizado
1083-3021	Journal of Mammary Gland Biology and Neoplasia	A1	ODONTOLOGIA	Atualizado
0959-9428	Journal of Materials Chemistry (Print)	A1	ODONTOLOGIA	Atualizado
0022-2623	Journal of Medicinal Chemistry	A1	ODONTOLOGIA	Atualizado
1477-3155	Journal of Nanobiotechnology	A1	ODONTOLOGIA	Atualizado
1572-896X	Journal of Nanoparticle Research (Online)	A1	ODONTOLOGIA	Atualizado
0953-8194	Journal of Neuroendocrinology (Print)	A1	ODONTOLOGIA	Atualizado
1742-2094	Journal of Neuroinflammation	A1	ODONTOLOGIA	Atualizado
0022-3069	Journal of Neuropathology and Experimental Neurology	A1	ODONTOLOGIA	Atualizado
0022-3492	Journal of Periodontology (1970)	A1	ODONTOLOGIA	Atualizado
0022-3751	Journal of Physiology (London. Print)	A1	ODONTOLOGIA	Atualizado
0742-3098	Journal of Pineal Research	A1	ODONTOLOGIA	Atualizado
0378-7753	Journal of Power Sources (Print)	A1	ODONTOLOGIA	Atualizado
0022-3999	Journal of Psychosomatic Research	A1	ODONTOLOGIA	Atualizado
1047-8477	Journal of Structural Biology (Print)	A1	ODONTOLOGIA	Atualizado
0190-9622	Journal of the American Academy of Dermatology	A1	ODONTOLOGIA	Atualizado
0002-8614	Journal of the American Geriatrics Society	A1	ODONTOLOGIA	Atualizado
1932-6254	Journal of Tissue Engineering and Regenerative Medicine	A1	ODONTOLOGIA	Atualizado
0741-5214	Journal of Vascular Surgery (Print)	A1	ODONTOLOGIA	Atualizado
0023-6837	Laboratory Investigation (Print)	A1	ODONTOLOGIA	Atualizado
0140-6736	Lancet (British edition)	A1	ODONTOLOGIA	Atualizado
