ISSN	Título	Estrato	Área de Avaliação	Status
1133-4762	Ciudad y Territorio, Estudios Territoriales	B2	ARQUITETURA E URBANISMO	Atualizado
1544-3574	Computers in Entertainment	B2	ARQUITETURA E URBANISMO	Atualizado
0121-215X	Cuadernos de Geografìa	B2	ARQUITETURA E URBANISMO	Atualizado
1666-6186	Cuaderno Urbano	B2	ARQUITETURA E URBANISMO	Atualizado
0951-7367	Current Opinion in Psychiatry	B2	ARQUITETURA E URBANISMO	Atualizado
1806-2741	Desígnio (São Paulo)	B2	ARQUITETURA E URBANISMO	Atualizado
1833-1874	Design Principles and Practices	B2	ARQUITETURA E URBANISMO	Atualizado
0961-4524	Development in Practice (Print)	B2	ARQUITETURA E URBANISMO	Atualizado
0104-0618	Economia e Sociedade (UNICAMP. Impresso)	B2	ARQUITETURA E URBANISMO	Atualizado
0100-6916	Engenharia Agrícola (Impresso)	B2	ARQUITETURA E URBANISMO	Atualizado
1414-722X	Esboços (UFSC)	B2	ARQUITETURA E URBANISMO	Atualizado
1413-3342	Espaço e Cultura (UERJ)	B2	ARQUITETURA E URBANISMO	Atualizado
1139-3637	Espéculo (Madrid)	B2	ARQUITETURA E URBANISMO	Atualizado
1705-1045	Esprit Critique (Montréal)	B2	ARQUITETURA E URBANISMO	Atualizado
0327-5841	Estudios y Perspectivas en Turismo	B2	ARQUITETURA E URBANISMO	Atualizado
1806-9592	Estudos Avançados (Online)	B2	ARQUITETURA E URBANISMO	Atualizado
1414-0144	Estudos de Sociologia (São Paulo)	B2	ARQUITETURA E URBANISMO	Atualizado
1980-4016	Estudos Semióticos (USP)	B2	ARQUITETURA E URBANISMO	Atualizado
1661-5719	Flusser Studies	B2	ARQUITETURA E URBANISMO	Atualizado
1154-2721	Flux (Noisy-le-Grand)	B2	ARQUITETURA E URBANISMO	Atualizado
1984-0292	Fractal: Revista de Psicologia	B2	ARQUITETURA E URBANISMO	Atualizado
1519-311X	Galáxia (PUCSP)	B2	ARQUITETURA E URBANISMO	Atualizado
1982-2553	Galáxia (São Paulo. Online)	B2	ARQUITETURA E URBANISMO	Atualizado
0100-7912	Geografia (Rio Claro. Impresso)	B2	ARQUITETURA E URBANISMO	Atualizado
1981-1543	Gestão & Tecnologia de Projetos	B2	ARQUITETURA E URBANISMO	Atualizado
1027-5606	Hydrology and Earth System Sciences	B2	ARQUITETURA E URBANISMO	Atualizado
1812-2108	Hydrology and Earth System Sciences Discussions (Print)	B2	ARQUITETURA E URBANISMO	Atualizado
