ISSN	Título	Estrato	Área de Avaliação	Status
0102-4302	Anuário Antropológico	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1555-8622	Archaeologies	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0335-5985	Archives de Sciences Sociales des Religions	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1981-8122	Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1983-8239	Caderno CRH (Online)	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0103-4979	Caderno CRH (UFBA. Impresso)	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0102-311X	Cadernos de Saúde Pública (ENSP. Impresso)	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0008-0276	Cahiers Internationaux de Sociologie	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0907-5682	Childhood (Copenhagen)	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0716-1182	Chungara (Arica, Impresa)	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0009-8140	Civilisations (Bruxelles)	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
8755-898X	Current Research in the Pleistocene	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0011-3921	Current Sociology (Print)	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0011-5258	Dados (Rio de Janeiro. Impresso)	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1461-4103	Environmental Archaeology	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0014-1801	Ethnohistory	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0046-2616	Ethnologie Française (Paris)	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0141-7789	Feminist Review (Print)	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1464-7001	Feminist Theory	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0883-6353	Geoarchaeology (New York. Print)	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0300-7839	Human Ecology (New York, N.Y.)	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0265-5012	IDS Bulletin (Brighton. 1984)	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1092-7697	International Journal of Historical Archaeology	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1360-9939	International Journal of Law, Policy and the Family	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1047-482X	International Journal of Osteoarchaeology (Print)	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1957-7842	Journal de la Société des Américanistes	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0037-9174	Journal de la Société des Américanistes	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0021-8979	Journal of Applied Physics	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1353-7903	Journal of Contemporary Religion	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
2042-4582	Journal of Field Archaeology	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1556-4894	Journal of Island & Coastal Archaeology	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1935-4932	Journal of Latin American and Caribbean Anthropology	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1935-4940	Journal of Latin American and Caribbean Anthropology (Online)	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
	Kroeber Anthropological Society	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1467-9930	Law & Policy (Online)	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0023-9216	Law & Society Review	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1556-4819	North American Dialogue	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0101-3300	Novos Estudos CEBRAP (Impresso)	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1382-2373	NWIG, New West Indian Guide	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0032-2474	Polar Record	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0027-8424	Proceedings of the National Academy of Sciences of the United States of America	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1465-5187	Public Archaeology	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1350-4487	Radiation Measurements	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0102-3098	Revista Brasileira de Estudos de População (Impresso)	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1541-1443	ReVista (Cambridge, Mass.)	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0034-7701	Revista de Antropologia (USP. Impresso)	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0188-3631	Revista de Arqueologia Americana	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0097-9740	Signs (Chicago, Ill.)	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1469-8676	Social Anthropology (Online)	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0964-0282	Social Anthropology (Print)	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
