ISSN	Título	Estrato	Área de Avaliação	Status
0905-7161	Clinical Oral Implants Research	A1	ENGENHARIAS III	Atualizado
0010-2180	Combustion and Flame	A1	ENGENHARIAS III	Atualizado
1007-5704	Communications in Nonlinear Science & Numerical Simulation	A1	ENGENHARIAS III	Atualizado
1069-8299	Communications in Numerical Methods in Engineering	A1	ENGENHARIAS III	Atualizado
1099-0887	Communications In Numerical Methods in Engineering (Online)	A1	ENGENHARIAS III	Atualizado
1359-835X	Composites. Part A, Applied Science and Manufacturing	A1	ENGENHARIAS III	Atualizado
1359-8368	Composites. Part B, Engineering	A1	ENGENHARIAS III	Atualizado
0266-3538	Composites Science and Technology	A1	ENGENHARIAS III	Atualizado
0263-8223	Composite Structures	A1	ENGENHARIAS III	Atualizado
0178-7675	Computational Mechanics	A1	ENGENHARIAS III	Atualizado
1573-2894	Computational Optimization and Applications (Dordrecht. Online)	A1	ENGENHARIAS III	Atualizado
0045-7825	Computer Methods in Applied Mechanics and Engineering	A1	ENGENHARIAS III	Atualizado
0010-4655	Computer Physics Communications	A1	ENGENHARIAS III	Atualizado
0360-1315	Computers and Education	A1	ENGENHARIAS III	Atualizado
0168-1699	Computers and Electronics in Agriculture	A1	ENGENHARIAS III	Atualizado
0098-1354	Computers & Chemical Engineering	A1	ENGENHARIAS III	Atualizado
0305-0548	Computers & Operations Research	A1	ENGENHARIAS III	Atualizado
0045-7949	Computers & Structures	A1	ENGENHARIAS III	Atualizado
0950-0618	Construction & Building Materials	A1	ENGENHARIAS III	Atualizado
0010-9312	Corrosion (Houston, Tex.)	A1	ENGENHARIAS III	Atualizado
0010-938X	Corrosion Science	A1	ENGENHARIAS III	Atualizado
0090-3493	Critical Care Medicine	A1	ENGENHARIAS III	Atualizado
0738-8551	Critical Reviews in Biotechnology	A1	ENGENHARIAS III	Atualizado
1528-7483	Crystal Growth & Design	A1	ENGENHARIAS III	Atualizado
0958-1669	Current Opinion in Biotechnology	A1	ENGENHARIAS III	Atualizado
1477-9226	Dalton Transactions (2003. Print)	A1	ENGENHARIAS III	Atualizado
1384-5810	Data Mining and Knowledge Discovery	A1	ENGENHARIAS III	Atualizado
0109-5641	Dental Materials	A1	ENGENHARIAS III	Atualizado
0011-9164	Desalination (Amsterdam)	A1	ENGENHARIAS III	Atualizado
0012-1622	Developmental Medicine and Child Neurology (Print)	A1	ENGENHARIAS III	Atualizado
0737-3937	Drying Technology	A1	ENGENHARIAS III	Atualizado
0143-7208	Dyes and Pigments	A1	ENGENHARIAS III	Atualizado
0196-0202	Ear and Hearing (Print)	A1	ENGENHARIAS III	Atualizado
1388-2481	Electrochemistry Communications	A1	ENGENHARIAS III	Atualizado
1559-8985	Electromagnetic Waves (Cambridge Online)	A1	ENGENHARIAS III	Atualizado
1382-3256	Empirical Software Engineering	A1	ENGENHARIAS III	Atualizado
