ISSN	Título	Estrato	Área de Avaliação	Status
1542-3565	Clinical Gastroenterology and Hepatology	A1	MEDICINA I	Atualizado
1521-6616	Clinical Immunology (Orlando, Fla. Print)	A1	MEDICINA I	Atualizado
1058-4838	Clinical Infectious Diseases	A1	MEDICINA I	Atualizado
	Clinical Infectiuos Diseases	A1	MEDICINA I	Atualizado
1555-9041	Clinical Journal of the American Society of Nephrology	A1	MEDICINA I	Atualizado
1555-905X	Clinical Journal of the American Society of Nephrology (Online)	A1	MEDICINA I	Atualizado
1198-743X	Clinical Microbiology and Infection (Print)	A1	MEDICINA I	Atualizado
1098-6618	Clinical Microbiology Reviews (Online)	A1	MEDICINA I	Atualizado
0893-8512	Clinical Microbiology Reviews (Print)	A1	MEDICINA I	Atualizado
0009-9236	Clinical Pharmacology and Therapeutics	A1	MEDICINA I	Atualizado
0143-5221	Clinical Science (1979)	A1	MEDICINA I	Atualizado
1172-7047	CNS Drugs (Auckland)	A1	MEDICINA I	Atualizado
1755-5930	CNS Neuroscience & Therapeutics (Print)	A1	MEDICINA I	Atualizado
1469-493X	Cochrane Database of Systematic Reviews (Online)	A1	MEDICINA I	Atualizado
1464-780X	Cochrane Library (CD-ROM)	A1	MEDICINA I	Atualizado
1465-1858	Cochrane Library (Online)	A1	MEDICINA I	Atualizado
1466-609X	Critical Care (London. Online)	A1	MEDICINA I	Atualizado
1364-8535	Critical Care (London. Print)	A1	MEDICINA I	Atualizado
0090-3493	Critical Care Medicine	A1	MEDICINA I	Atualizado
1530-0293	Critical Care Medicine (Online)	A1	MEDICINA I	Atualizado
1040-8428	Critical Reviews in Oncology/Hematology	A1	MEDICINA I	Atualizado
1567-2050	Current Alzheimer Research	A1	MEDICINA I	Atualizado
1389-2002	Current Drug Metabolism	A1	MEDICINA I	Atualizado
0929-8673	Current Medicinal Chemistry	A1	MEDICINA I	Atualizado
1566-5240	Current Molecular Medicine	A1	MEDICINA I	Atualizado
1367-5931	Current Opinion in Chemical Biology	A1	MEDICINA I	Atualizado
1363-1950	Current Opinion in Clinical Nutrition and Metabolic Care	A1	MEDICINA I	Atualizado
0952-7915	Current Opinion in Immunology	A1	MEDICINA I	Atualizado
0951-7375	Current Opinion in Infectious Diseases	A1	MEDICINA I	Atualizado
0957-9672	Current Opinion in Lipidology	A1	MEDICINA I	Atualizado
1062-4821	Current Opinion in Nephrology and Hypertension	A1	MEDICINA I	Atualizado
1350-7540	Current Opinion in Neurology	A1	MEDICINA I	Atualizado
1040-8746	Current Opinion in Oncology	A1	MEDICINA I	Atualizado
1381-6128	Current Pharmaceutical Design (Print)	A1	MEDICINA I	Atualizado
1568-0266	Current Topics in Medicinal Chemistry (Print)	A1	MEDICINA I	Atualizado
1359-6101	Cytokine & Growth Factor Reviews	A1	MEDICINA I	Atualizado
1091-4269	Depression and Anxiety (Print)	A1	MEDICINA I	Atualizado
0012-1606	Developmental Biology (Print)	A1	MEDICINA I	Atualizado
0149-5992	Diabetes Care	A1	MEDICINA I	Atualizado
0012-1797	Diabetes (New York, N.Y.)	A1	MEDICINA I	Atualizado
0012-186X	Diabetologia (Berlin)	A1	MEDICINA I	Atualizado
1568-7864	DNA Repair (Print)	A1	MEDICINA I	Atualizado
0012-6667	Drugs (Basel)	A1	MEDICINA I	Atualizado
1469-221X	EMBO Reports (Print)	A1	MEDICINA I	Atualizado
1080-6059	Emerging Infectious Diseases (Online)	A1	MEDICINA I	Atualizado
1080-6040	Emerging Infectious Diseases (Print)	A1	MEDICINA I	Atualizado
1351-0088	Endocrine-Related Cancer	A1	MEDICINA I	Atualizado
0163-769X	Endocrine Reviews	A1	MEDICINA I	Atualizado
0013-7227	Endocrinology (Philadelphia)	A1	MEDICINA I	Atualizado
0013-726X	Endoscopy (Stuttgart)	A1	MEDICINA I	Atualizado
0091-6765	Environmental Health Perspectives	A1	MEDICINA I	Atualizado
1462-2912	Environmental Microbiology (Print)	A1	MEDICINA I	Atualizado
1520-5851	Environmental Science & Technology	A1	MEDICINA I	Atualizado
0160-4120	Environment International	A1	MEDICINA I	Atualizado
1044-3983	Epidemiology (Cambridge, Mass., Print)	A1	MEDICINA I	Atualizado
1559-2294	Epigenetics (Austin)	A1	MEDICINA I	Atualizado
0013-9580	Epilepsia (Copenhagen)	A1	MEDICINA I	Atualizado
1528-1167	Epilepsia (Copenhagen. Online)	A1	MEDICINA I	Atualizado
0195-668X	European Heart Journal	A1	MEDICINA I	Atualizado
0959-8049	European Journal of Cancer	A1	MEDICINA I	Atualizado
0393-2990	European Journal of Epidemiology	A1	MEDICINA I	Atualizado
1388-9842	European Journal of Heart Failure	A1	MEDICINA I	Atualizado
1018-4813	European Journal of Human Genetics	A1	MEDICINA I	Atualizado
0014-2980	European Journal of Immunology	A1	MEDICINA I	Atualizado
1721-727X	European Journal of Inflammation	A1	MEDICINA I	Atualizado
1619-7070	European Journal of Nuclear Medicine and Molecular Imaging (Print)	A1	MEDICINA I	Atualizado
0939-6411	European Journal of Pharmaceutics and Biopharmaceutics	A1	MEDICINA I	Atualizado
0924-977X	European Neuropsychopharmacology	A1	MEDICINA I	Atualizado
0302-2838	European Urology	A1	MEDICINA I	Atualizado
1560-7917	Eurosurveillance (English ed. Online)	A1	MEDICINA I	Atualizado
1741-427X	Evidence-Based Complementary and Alternative Medicine (Print)	A1	MEDICINA I	Atualizado
1356-5524	Evidence-Based Medicine	A1	MEDICINA I	Atualizado
0906-6705	Experimental Dermatology	A1	MEDICINA I	Atualizado
0014-4886	Experimental Neurology	A1	MEDICINA I	Atualizado
0531-559X	Experimental Neurology. Supplement	A1	MEDICINA I	Atualizado
1742-5247	Expert Opinion on Drug Delivery (Print)	A1	MEDICINA I	Atualizado
1354-3784	Expert Opinion on Investigational Drugs	A1	MEDICINA I	Atualizado
1476-0584	Expert Review of Vaccines	A1	MEDICINA I	Atualizado
0891-5849	Free Radical Biology & Medicine	A1	MEDICINA I	Atualizado
1662-5102	Frontiers in Cellular Neuroscience	A1	MEDICINA I	Atualizado
0091-3022	Frontiers in Neuroendocrinology (Print)	A1	MEDICINA I	Atualizado
